Nombre de la Evaluación,NOMBRE,FECHA,LOCALIDAD,METODOLOGIA,CIENCIA,ESTUDIO,ESPECIE,GENERO,FAMILIA,ORDEN,CLASE,PHYLUM,REINO
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Alchornea triplinervia,Daphnia,Euphorbiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Allophylus divaricatus,Allophylus,Sapindaceae,Sapindales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Apeiba tibourbou,Apeiba,Malvaceae,Malvales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Astrocaryum murumuru,Astrocaryum,Arecaceae,Arecales,Monocotyledoneae,Angiospermae,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Attalea cephalotes,Attalea,Arecaceae,Arecales,Monocotyledoneae,Angiospermae,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Byrsonima arthropoda,Byrsonima,Malpighiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Casearia decandra,Casearia,Salicaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Cecropia engleriana,Cecropia,Urticaceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Cecropia multiflora,Cecropia,Urticaceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Chimarrhis hookeri,Chimarrhis,Rubiaceae,Gentianales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Croton lechleri,Croton,Euphorbiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Drypetes amazonica,Drypetes,Putranjivaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Endlicheria ruforamula,Endlicheria,Malvaceae,Malvales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Faramea multiflora,Faramea,Salicaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Faramea sp. 1,Faramea,Salicaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Ficus maxima,Ficus,Moraceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Guazuma ulmifolia,Guazuma,Malvaceae,Malvales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Hura crepitans,Hura,Euphorbiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,No determinado 42,No determinado,No determinado,No determinado,No determinado,No determinado,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Inga sapindoides,Inga,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Inga sp. 2,Inga,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Iriartea deltoidea,Iriartea,Arecaceae,Arecales,Monocotyledoneae,Angiospermae,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Jacaratia digitata,Jacaratia,Caricaceae,Brassicales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Lindackeria paludosa,Lindackeria,Achariaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Loreya subandina,Loreya,Melastomataceae,Myrtales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-23,-,Macuya,Parcelas por árboles,Botánica,-,Lunania parviflora,Lunania,Salicaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Mangifera indica,Mangifera,Anacardiaceae,Sapindales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Matisia cordata,Matisia,Malvaceae,Malvales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Ochroma pyramidale,Ochroma,Malvaceae,Malvales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Ormosia sp. 1,Ormosia,Tipulidae,Diptera,Insecta,Arthropoda,Animalia
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Pourouma minor,Pourouma,Urticaceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Pterocarpus rohrii,Pterocarpus,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Sapium marmieri,Sapium,Euphorbiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Senna multijuga,Senna,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Solanum asperolanatum,Solanum,Solanaceae,Solanales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Trema micrantha,Trema,Ulmaceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Urera caracasana,Urera,Urticaceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Virola sp. 1,Virola,Myristicaceae,Magnoliales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Abarema sp. 1,Abarema,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Acalypha macrostachya,Acalypha,Euphorbiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Aegiphila integrifolia,Aegiphila,Verbenaceae,Lamiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Astrocaryum murumuru,Astrocaryum,Arecaceae,Arecales,Monocotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Attalea cephalotes,Attalea,Arecaceae,Arecales,Monocotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Bauhinia tarapotensis,Bauhinia,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Cecropia peltata,Cecropia,Urticaceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Cecropia polystachya,Cecropia,Urticaceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Ceiba pentandra,Ceiba,Malvaceae,Malvales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Citrus maxima,Citrus,Rutaceae,Sapindales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Coccoloba williamsii,Coccoloba,Polygonaceae,Caryophyllales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Cordia lomatoloba,Cordia,Boraginaceae,Lamiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Cordia ucayaliensis,Cordia,Boraginaceae,Lamiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Croton lechleri,Croton,Euphorbiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Dussia sp. 2,Dussia,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Erythrina edulis,Erythrina,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Erythrina poeppigiana,Erythrina,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Ficus americana,Ficus,Moraceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Ficus maxima,Ficus,Moraceae,Rosales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Guarea pubescens,Guarea,Meliaceae,Sapindales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Guatteria sp. 1,Guatteria,Annonaceae,Magnoliales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Guazuma crinita,Guazuma,Malvaceae,Malvales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Heliocarpus americanus,Heliocarpus,Malvaceae,Malvales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Hura crepitans,Hura,Euphorbiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Hyeronima alchorneoides,Hyeronima,Euphorbiaceae,Malpighiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Inga edulis,Inga,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Inga marginata,Inga,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Inga punctata,Inga,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Jacaranda copaia,Jacaranda,Bignoniaceae,Lamiales,Magnoliopsida,Magnoliophyta,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,No determinado 44,No determinado,No determinado,No determinado,No determinado,No determinado,Plantae
Lote 131,FL-24,-,Macuya,Parcelas por árboles,Botánica,-,Lonchocarpus spiciflorus,Lonchocarpus,Fabaceae,Fabales,Eudicotyledoneae,Angiospermae,Plantae
Lote 131,OEFA 1,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,-,Procyon,Procyonidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 1,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 1,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Aramides cajanea,Aramides,Rallidae,Gruiformes,Aves,Chordata,Animalia
Lote 131,OEFA 1,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Crypturellus sp.,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 1,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 1,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 1,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 1,15/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Eira barbara,Eira,Mustelidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Marmosops sp.,Marmosops,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Momotus momota,Momotus,Momotidae,Coraciiformes,Aves,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Saimiri boliviensis boliviensis,Saimiri,Cebidae,Primates,Mammalia,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Buteogallus schistaceus,Buteogallus,Accipitridae,Accipitriformes,Aves,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 10,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 11,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 11,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 11,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 11,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Leopardus pardalis,Leopardus,Felidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 12,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 12,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 12,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 12,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 12,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 12,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 13,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Pecari tajacu,Pecari,Tayassuidae,Cetartiodactyla,Mammalia,Chordata,Animalia
Lote 131,OEFA 13,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 13,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 13,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Tamandua tetradactyla,Tamandua,Myrmecophagidae,Gruiformes,Aves,Chordata,Animalia
Lote 131,OEFA 13,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Tinamus major,Tinamus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 13,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Crypturellus sp.,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 13,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 13,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Pecari tajacu,Pecari,Tayassuidae,Cetartiodactyla,Mammalia,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Penelope jacquacu,Penelope,Cracidae,Galliformes,Aves,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Tinamus major,Tinamus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 14,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Formicarius analis,Formicarius,Formicariidae,Passeriformes,Aves,Chordata,Animalia
Lote 131,OEFA 15,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Marmosops sp.,Marmosops,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 15,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 15,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 15,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 15,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 15,24/03/2017,Aguaytillo,Cámaras trampa,Zoología,Ornitología,Leptotila rufaxilla,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Momotus momota,Momotus,Momotidae,Coraciiformes,Aves,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Penelope jacquacu,Penelope,Cracidae,Galliformes,Aves,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Psittacara leucophthalmus,Psittacara,Psittacidae,Psittaciformes,Aves,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Sciurus sp.,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Tamandua tetradactyla,Tamandua,Myrmecophagidae,Gruiformes,Aves,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Herpetología,Ameiva ameiva,Ameiva,Teiidae,Squamata,Sauropsida,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 16,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Leptotila rufaxilla,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Momotus momota,Momotus,Momotidae,Coraciiformes,Aves,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Pecari tajacu,Pecari,Tayassuidae,Cetartiodactyla,Mammalia,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,-,Procyon,Procyonidae,Carnivora,Mammalia,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Saimiri boliviensis boliviensis,Saimiri,Cebidae,Primates,Mammalia,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Aramides cajanea,Aramides,Rallidae,Gruiformes,Aves,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 17,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Leptotila rufaxilla,Leptotila,Columbidae,Columbiformes,Aves,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Pecari tajacu,Pecari,Tayassuidae,Cetartiodactyla,Mammalia,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Philander sp.,Philander,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Proechimys sp.,Proechimys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Saimiri boliviensis boliviensis,Saimiri,Cebidae,Primates,Mammalia,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Herpetología,Chelonoidis denticulata,Chelonoidis,Testudinidae,Testudines,Sauropsida,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Ornitología,Crypturellus cinereus,Crypturellus,Tinamidae,Tinamiformes,Aves,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Cuniculus paca,Cuniculus,Cuniculidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Dasypus novemcinctus,Dasypus,Dasypodidae,Cingulata,Mammalia,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Didelphis marsupialis,Didelphis,Didelphidae,Didelphimorphia,Mammalia,Chordata,Animalia
Lote 131,OEFA 18,26/03/2017,Macuya,Cámaras trampa,Zoología,Mastozoología,Eira barbara,Eira,Mustelidae,Carnivora,Mammalia,Chordata,Animalia
